year,cat_num,entries,cat_name,gold_beer,gold_brewery,gold_city,gold_state,silver_beer,silver_brewery,silver_city,silver_state,bronze_beer,bronze_brewery,bronze_city,bronze_state
2001,47.0,17.0,Classic Irish-Style Dry Stout,Lord Stanley,Steelhead Brewery,Irvine,CA,Celtic Stout,Fitzpatrick's,Iowa City,IA,Dark Starr Stout,Starr Hill Brewing,Charlottesville,VA
2001,1.0,5.0,Non-Alcoholic (Beer) Malt Beverages,O'Doul's Amber,Anheuser-Busch,St. Louis,MO,Kingsbury NA,Rainier Brewing,Tumwater,WA,Pigs Eye NA,Minnesota Brewing,St. Paul,MN
2001,54.0,34.0,Other Strong Ale or Lager,Hopasaurus Rex Imperial IPA,Steelhead Brewery,Eugene,OR,Hearthside Wheatwine,Steelhead Brewery,Eugene,OR,Cardiff,Glenwood Canyon Brewing,Glenwood Springs,CO
2001,48.0,28.0,Foreign-Style Stout,Sofa King Stout,West Bros Brewery,Eugene,OR,Irish Stout,The Bellows Brew Crew,Watertown,WI,Space Stout,Laurelwood Brewing,Portland,OR
2001,18.0,22.0,American-Style Premium Lager,Empire Lager,P.H. Woods Restaurant,Moreno Valley,CA,Original Coors,Coors Brewing,Golden,CO,Stroh,Stroh Brewery,Fogelsville,PA
2001,3.0,53.0,American-Style Wheat Ale or Lager,Grassfire Wheat,Hook & Ladder Brewing Company,Oakland,CA,Shiner Winter Ale,The Spoetzl Brewery,San Antonio,TX,Widmer Hefeweizen,Widmer Brothers Brewing,Portland,OR
2001,16.0,32.0,American-Style Light Lager,Schaefer Light,Schaefer Brewing,Fogelsville,PA,Stroh Light,Stroh Brewery,Fogelsville,PA,Lone Star Light,Lone Star Brewing,Milwaukee,WI
2001,36.0,34.0,(Extra Special) Strong Bitter,Bachelor ESB,Deschutes Brewery,Bend,OR,The Tower ESB,Bull & Bush Brewery,Denver,CO,Alaskan ESB,Alaskan Brewing,Juneau,AK
2001,8.0,17.0,Specialty Beer,Big Bad Bourbon Brown,Big Horn Brewing,Dallas,TX,Pullman Brown Ale,Flossmoor Station,Flossmoor,IL,Ginger Shandy,McCoy's Public House,Kansas City,MO
2001,41.0,36.0,German-Style Brown Ale / Düsseldorf-Style Altbier,Boca Alt,Brewzzi,Boca Raton,FL,Otis Alt,Elk Grove Brewery,Elk Grove,CA,Dusseldorf Altbier,Gilded Otter Brewing Co.,New Paltz,NY
2001,12.0,34.0,German-Style Pilsener,Tuppers' Hop Pocket Pils,Old Dominion Brewing,Ashburn,VA,Hanalei Lager,Honolulu Brewing Company LLC,Honolulu,HI,Blue Paddle Pilsner,New Belgium Brewing,Fort Collins,CO
2001,24.0,8.0,American-Style Dark Lager,Henry Weinhard's Dark,Blitz-Weinhard Brewing,Tumwater,WA,Freidobrau Oktoberfest,Big Horn Brewing,Dallas,TX,Shiner Bock,The Spoetzl Brewery,San Antonio,TX
2001,42.0,84.0,German-Style Wheat Ale,Gudenteit Hefe-Weizen,Mickey Finn's Brewery,Libertyville,IL,Glockenspiel Weizenbock,Great Lakes Brewing,Cleveland,OH,Heidelberg Hefeweizen,Rocky River Brewing,Sevierville,TN
2001,6.0,13.0,Chocolate / Cocoa Flavored Beer,Darth Delirium,Moose's Tooth,Anchorage,AK,Chocolate Stout,Rogue Ales,Newport,OR,Oompa Loompa,Rocky River Brewing,Rocky River,OH
2001,50.0,40.0,Oatmeal Stout,Lasto's Oatmeal Stout,BJ's Grill & Brewery,Portland,OR,Oatmeal Stout,SLO Brewing,San Luis Obispo,CA,,,,
2001,55.0,48.0,Barley Wine-Style Ale,Lost Coast Barleywine,Lost Coast Brewery,Eureka,CA,Bombshell Barleywine,Pizza Port,Carlsbad,CA,Barley Wine,Rohrbach Brewing Co.,Rochester,NY
2001,15.0,14.0,European-Style Pilsener,Michelob,Anheuser-Busch,St. Louis,MO,Inport/Export Buis,Brewzzi,Boca Raton,FL,Pinch Hit Pilsner,Sandlot Brewery,Denver,CO
2001,45.0,65.0,Robust Porter,Robust Porter,Smuttynose Brewing,Portsmouth,NH,Total Eclipse Black Ale,Hoppy Brewing,Sacramento,CA,Mocha Porter,Rogue Ales,Newport,OR
2001,23.0,23.0,European-Style Dark / Münchner Dunkel,Damsel in Distress Dunkel,Mammoth Brewing,Mammoth Lakes,CA,Dunkles,Powerhouse Brewing,Sebastopol,CA,Pious Monk Dunkel,Church Brew Works,Pittsburgh,PA
2001,26.0,34.0,Bock,Dunkles Bock,Boundary Bay Brewery,Bellingham,WA,Hell's Bock,Big Horn Brewing,Denver,CO,Mad Brewer Maibock,Church Brew Works,Pittsburgh,PA
2001,34.0,71.0,American-Style Amber / Red Ale,Calico Copper Ale,Ballast Point Brewing,San Diego,CA,Hoppus Maximus,Thirsty Dog Brewing,N. Canton,OH,Woody's Hophead Red,Elk Grove Brewery,Elk Grove,CA
2001,14.0,21.0,Munich-Style Helles,Penn Gold,Pennsylvania Brewing,Pittsburgh,PA,Lucknow Munich-Style Lager,Castle Springs Brewing,Moultonborough,NH,Ghost Pony Helles,Trap Rock Restaurant and Brewery,Berkeley Heights,NJ
2001,11.0,15.0,Smoke Beer,,,,,Smokey the Beer,Blind Tiger Brewery,Topeka,KS,Stewart's Smoked Porter,Stewart's Brewing Co.,Bear,DE
2001,20.0,29.0,Vienna-Style Lager,Snake River Lager,Snake River Brewing,Jackson,WY,Dam Straight Lager,Dillon Dam Brewery,Dillon,CO,Sunset Amber,Coast Brewing,Biloxi,MS
2001,35.0,26.0,Bitter,Full Suspension Pale Ale,Utah Brewers,Salt Lake City,UT,Dostal's Best Bitter,Dostal Alley BrewPub,Central City,CO,Cascade Ale,Deschutes Brewery,Bend,OR
2001,39.0,44.0,English-Style Brown Ale,Sweet Georgia Brown,Sweetwater Brewing,Atlanta,GA,Nut Brown Ale,Blackstone Brewing,Nashville,TN,Thunderbolt Brown,Pony Express Brewing,Olathe,KS
2001,4.0,13.0,Rye Beer,Road Rage Rye,Desert Edge Brewery,Salt Lake City,UT,Chazz Cat Rye,Mountain Sun Pub,Boulder,CO,Catcher in the Rye,Rock Bottom,Englewood,CO
2001,37.0,27.0,Scottish-Style Ale,Caber Tossing Scottish Ale,Fox River Brewing,Oshkosh,WI,Laughing Lab Scottish Ale,Bristol Brewing,Colorado Springs,CO,Saint Arnold Oktoberfest,Saint Arnold Brewing,Houston,TX
2001,49.0,18.0,Sweet Stout,Sweetness Stout,America's Brewing Company,Aurora,IL,Chocolate Stout,H.C. Berger Brewing,Fort Collins,CO,Chelsea Cream Stout,Chelsea Brewing,New York,NY
2001,5.0,40.0,Fruit Beer,Raspberry Tart,New Glarus Brewing,New Glarus,WI,Belgian Style Red,New Glarus Brewing,New Glarus,WI,Railway Razz,The Willoughby Brewing Co.,Willoughby,OH
2001,9.0,27.0,Specialty Honey Beer,Countdown Honey Brown,Thunder Canyon Brewery,Tucson,AZ,Jarre Creek Ranch Brewery Honey Brown Ale,Jarre Creek Ranch Brewery,Castle Rock,CO,Honey Rye Dopplebock,Flossmoor Station,Flossmoor,IL
2001,2.0,29.0,American-Style Lager / Ale or Cream Ale,Taps Cream Ale,Taps Fish House and Brewery,Brea,CA,Holy Cow's Cream Ale,Holy Cow! Casino Café & Brewery,Las Vegas,NV,Iowa City Light,Fitzpatrick's,Iowa City,IA
2001,17.0,22.0,American-Style Lager,Stag Beer,Pearl Brewing Co.,Fort Worth,TX,Red Dog,Plank Road Brewery,Milwaukee,WI,Pearl Lager,Pearl Brewing Co.,Fort Worth,TX
2001,28.0,61.0,Golden or Blonde Ale,Golden Wheat Ale,Russian River Brewing,Guerneville,CA,Old Faithful Ale,Grand Teton Brewing,Victor,ID,Kiwanda Cream Ale,Pelican Pub,Pacific City,OR
2001,44.0,45.0,Belgian- & French-Style Specialty Ale,La Folie,New Belgium Brewing,Fort Collins,CO,Liquid Sunshine,Rock Bottom,Westminster,CO,Artisian Saison,Rocky River Brewing,Rocky River,OH
2001,52.0,26.0,Old Ale or Strong Ale,Southampton Old Ale,Southampton Publick House,Southampton,NY,Old Stock Ale,North Coast Brewing,Fort Bragg,CA,Wee Huey's Heavy,Big Horn Brewing,Tacoma,WA
2001,33.0,98.0,American-Style India Pale Ale,Tumbleweed IPA,Sleeping Giant Brewing Company,Billings,MT,Wipeout IPA,Pizza Port,Carlsbad,CA,India Pelican Ale,Pelican Pub,Pacific City,OR
2001,53.0,25.0,Strong Scotch Ale,,,,,Wee Heavy Ale,Capitol City Brewing,Arlington,VA,Wee Heavy,Iron Hill Brewery,Media,PA
2001,29.0,42.0,German-Style Kölsch / Köln-Style Kölsch,Pete's Wicked Helles Lager,Pete's Brewing,San Antonio,TX,Capitol Kolsch,Capitol City Brewing,Arlington,VA,Skinny Atlas Light,Empire Brewing Co. of Rochester,Rochester,NY
2001,21.0,30.0,American-Style Amber Lager,Killians Irish Red,Coors Brewing,Golden,CO,OKT-OBER-FEST,Big Horn Brewing,Dallas,TX,Pete's Wicked Red Rush,Pete's Brewing,San Antonio,TX
2001,30.0,31.0,Classic English-Style Pale Ale,Custer's Last Ale,Snake River Brewing,Jackson,WY,Breckenridge Pale Ale,Breckenridge Brewery,Denver,CO,Annadel Pale Ale,Third Street Ale Works,Santa Rosa,CA
2002,2.0,25.0,American-Style Lager/Ale or Cream,Red Dog,Plank Road Brewery,Milwaukee,WI,Hamm's,Hamm's Brewing Company,Milwaukee,WI,Genesee Cream Ale,High Falls Brewing,Rochester,NY
2002,16.0,21.0,European-Style Pilsener,Tenaya Creek Pilsner,Tenaya Creek Brewery,Las Vegas,NV,Hermanbraü,Sandlot Brewery,Denver,CO,Henry Weinhard's Private Reserve,Henry Weinhard's Brewing,Milwaukee,WI
2002,12.0,12.0,Smoke Beer,BJ's Rauchbier,BJ's Restaurant & Brewery,Portland,OR,Pelican Smoked Porter,Redfish New Orleans Brewhouse,Boulder,CO,Alaskan Smoked Porter,Alaskan Brewing,Juneau,AK
2002,21.0,29.0,Vienna-Style Lager,Dos Czechies,Hub City Brewery,Lubbock,TX,Dos Rios,Glenwood Canyon Brewing,Glenwood,CO,Dockside Amber Lager,Wagner Brewing Company,Lodi,NY
2002,25.0,10.0,American Dark Lager,Henry Saxer Dark Lager,Portland Brewing,Portland,OR,Leinenkugel's Creamy Dark,Jacob Leinenkugel Brewing,Chippewa Falls,WI,Shiner Bock,The Spoetzl Brewery,San Antonio,TX
2002,56.0,18.0,Strong Scotch Ale,Fat Bastard,Silver City Brewery,Silverdale,WA,Prescott's Wee Heavy,Bitter End,Austin,TX,Wee Heavy Ale,Capitol City Brewing,Arlington,VA
2002,29.0,47.0,Golden or Blonde Ale,Goose Island Summertime,Goose Island Beer Co.,Chicago,IL,Sweetwater 420 Extra Pale Ale,Sweetwater Brewing,Atlanta,GA,Alaskan Pale,Alaskan Brewing,Juneau,AK
2002,39.0,29.0,Irish-Style Red Ale,Henry Weinhard's Amber Ale,Henry Weinhard's Brewing,Milwaukee,WI,Lumberjack Red Ale,Rock Bottom,Bellevue,WA,Irish Red,Hub City Brewery,Lubbock,TX
2002,41.0,31.0,American-Style Brown Ale,Kick-Ass Brown,C.H. Evans Brewing Company,Albany,NY,Bailey's American Brown,Hub City Brewery,Lubbock,TX,Slow Down Brown,Il Vicino Brewing,Albuquerque,NM
2002,35.0,72.0,American-Style Amber / Red Ale,Hoptown Paint the Town Red,Hoptown Brewing,Pleasanton,CA,Ruedrich's Red Seal Ale,North Coast Brewing,Fort Bragg,CA,Amber Waves Ale,Capitol City Brewing,Washington,DC
2002,23.0,45.0,German-Style Märzen / Oktoberfest,Octoberfest,Empire Brewing Company of Rochester,Rochester,NY,Trout Brook Octoberfest Lager,Trout Brook Brewing Company,Hartford,CT,Great Dane Oktoberfest,The Great Dane Pub,Madison,WI
2002,46.0,33.0,Belgian-Style Abbey Ale,Double 02 Bear,Big Bear Brewing Company,Coral Springs,FL,Daisy Chain,Chicago Brewing,Las Vegas,NV,Tripel,Iron Hill Brewery,West Chester,PA
2002,48.0,51.0,Robust Porter,Edmund Fitzgerald Porter,Great Lakes Brewing,Cleveland,OH,Cutthroat Porter,Odell Brewing,Fort Collins,CO,Pig Iron Porter,Iron Hill Brewery,Media,PA
2002,31.0,38.0,Classic English-Style Pale Ale,Annadel Pale Ale,Third Street Ale Works,Santa Rosa,CA,Urban Wilderness,Sleeping Lady Brewing Company,Anchorage,AK,Denver Pale Ale,Great Divide Brewing,Denver,CO
2002,26.0,14.0,German-Style Schwarzbier,Schwarzbier,Empire Brewing Company of Syracuse,Syracuse,NY,Black Forest Schwarzbier,Squatters,Salt Lake City,UT,Springfield Schwarzbier,John Harvard's Brew House,Springfield,PA
2002,3.0,46.0,American-Style Wheat Beer,Raw Wheat,Blind Tiger Brewery,Topeka,KS,Desert Wheat,P.H. Woods Restaurant,Moreno Valley,CA,Shiner Winter Ale,The Spoetzl Brewery,San Antonio,TX
2002,37.0,46.0,(Extra Special) Strong Bitter,Crooked River ESB,Frederick Brewing Company,Frederick,MD,Best Bitter,Boundary Bay Brewery,Bellingham,WA,Sweetwater Tavern Pale Ale,Sweetwater Brewing,Centreville,VA
2002,28.0,14.0,German-Style Doppelbock,Samuel Adams Double Bock,Samuel Adams Brewing,Boston,MA,Liberator Doppelbock,Angelic Brewing,Madison,WI,Broken Keg Icebock,Pizza Port,Carlsbad,CA
2002,7.0,9.0,Specialty Beer,Ashman's Abbaye Dubbel,Flossmoor Station,Flossmoor,IL,Ginger Shandy,McCoys Public House,Kansas City,MO,Maplenut Brown Ale,Tommyknocker Brewery,Idaho Springs,CO
2002,24.0,13.0,European-Style Dark / Münchner Dunkel,Voodoo's Child,Red Star Brewery,Greensburg,PA,Dunkel,Moosejaw Pizza and Brewing,Wisconsin Dells,WI,Obscura,Mammoth Brewing,Mammoth,CA
2002,58.0,35.0,Barley Wine-Style Ale,Auld Gnarley Head Barleywine,Wild Duck Brewery & Restaurant,Eugene,OR,Old Bounder,Boundary Bay Brewery,Bellingham,WA,Old Herb Barleywine,Southampton Publick House,Southampton,NY
2002,5.0,35.0,Herb and Spice Beer,Upland Wheat Ale,Upland Brewing,Bloomington,IN,Mocha Joe,Sports City Café & Brewery,La Jolla,CA,Lemongrass Wheat,Outer Banks Brewing Co.,Kill Devil Hills,NC
2002,52.0,14.0,Sweet Stout,Collaborator Milk Stout,Widmer Brothers Brewing,Portland,OR,Cream Stout,Redwood Brewing,Flint,MI,Subjugator Stout,P.H. Woods Restaurant,Moreno Valley,CA
2002,43.0,65.0,German-Style Wheat Ale,DeGroen's Weizen,Baltimore Brewing,Baltimore,MD,Barley's Boulder Gold Hefeweizen,Barley's Casino,Henderson,NV,Penn Weizen,Pennsylvania Brewing,Pittsburgh,PA
2002,45.0,13.0,Belgian-Style Sour Ale,La Folie,New Belgium Brewing,Fort Collins,CO,Lip Burner Lamb-Beak,Bitter End,Austin,TX,Flanders Red Ale,Southampton Publick House,Southampton,NY
2002,44.0,38.0,Belgian- & French-Style Ale,Allagash White,Allagash Brewing Co.,Portland,ME,Artisan Saison,Rocky River Brewing,Rocky River,OH,Spring Saison,Engine House #9 Restaurant & Brewery,Tacoma,WA
2002,15.0,25.0,Munich-Style Helles,Helles in a Handbasket,Hub City Brewery,Lubbock,TX,Helles Lager,Firestone Walker,Paso Robles,CA,French Creek Helles,Sly Fox Brewhouse,Phoenixville,PA
2002,30.0,39.0,German-Style Kölsch / Köln-Style Kölsch,Capitol Kolsch,Capitol City Brewing,Washington,DC,# 10 Kolsch,Wolf Pack Brewing,West Yellowstone,MT,Golden Arm,Piece Brewery,Chicago,IL
2002,33.0,93.0,American-Style Pale Ale,Rye Pale Ale,Terrapin Beer,Athens,GA,Piranha Pale Ale,BJ's Restaurant & Brewery,Portland,OR,IPA,SLO Brewing,San Luis Obispo,CA
2002,40.0,40.0,English-Style Brown Ale,Grog,Nodding Head Brewing,Philadelphia,PA,Old Elk Brown Ale,Walnut Brewery,Boulder,CO,Buster Nut Brown,SKA Brewing,Durango,CO
2002,17.0,27.0,American-Style Light Lager,Lone Star Light,Lone Star Brewing,San Antonio,TX,Schaefer Light,Schaefer Brewing,San Antonio,TX,Rainier Light,Rainier Brewing,San Antonio,TX
2002,49.0,33.0,Brown Porter,Sweetwater Exodus Porter,Sweetwater Brewing,Atlanta,GA,Pioneer Porter,Fredericksburg Brewing,Fredericksburg,TX,Black Butte Porter,Deschutes Brewery,Bend,OR
2002,51.0,20.0,Foreign-Style Stout,Black Hole XXX Stout,Chelsea Brewing,New York,NY,Zonker Stout,Snake River Brewing,Jackson,WY,Gaston's Swollen Delta Stout,Redfish New Orleans Brewhouse,Boulder,CO
2002,27.0,27.0,Bock,Saxer Bock,Portland Brewing,Portland,OR,Get Off My Bock,Blue Corn Brewery,Albuquerque,NM,Mactavish's Excellent Barvarian Adventure,Sandlot Brewery,Denver,CO
2002,34.0,94.0,American-Style India Pale Ale,Drake's IPA,Drake's Brewing,San Leandro,CA,Ponderosa IPA,Prescott Brewing,Prescott,AZ,Scarlet Fire,Big Time Brewery,Seattle,WA
2002,1.0,4.0,Non-Alcoholic (Beer) Malt Beverages,O'Doul's Amber,Anheuser-Busch,Fort Collins,CO,Old Milwaukee NA,Stroh Brewery,San Antonio,TX,,,,
2002,47.0,27.0,Belgian-Style Strong Specialty Ales,Temptation,Russian River Brewing,Guerneville,CA,Millenium Grand Cru,BJ's Restaurant & Brewery,Portland,OR,Trouble,Rock Bottom,Bethesda,MD
2002,6.0,15.0,Coffee Flavored Beer,Maxwell's Dry Stout,Basil T’s Brewery & Italian Grill,Red Bank,NJ,Cambridge Espresso Stout,John Harvard's Brew House,Cambridge,MA,Jamaican Blue Porter,Big Rock Chop House,Birmingham,MI
2002,8.0,14.0,Rye Beer,Rock Chuck Rye,Snake River Brewing,Lander,WY,Tailwind Rye,Blind Tiger Brewery,Topeka,KS,Catcher in the Rye,Rock Bottom,Arlington,VA
2002,22.0,34.0,American-Style Amber Lager,Über Brau,Big Horn Brewing,Lakewood,WA,Wilhelm Sebald's Oktoberfest Bier,Spanish Springs Brewing,The Villages,FL,August Schell Firebrick,August Schell Brewing,New Ulm,MN
2002,42.0,24.0,German-Style Brown Ale,Widmer Alt,Widmer Brothers Brewing,Portland,OR,Old Town Brown,Chicago Brewing,Las Vegas,NV,Southampton Secret Ale,Southampton Publick House,Southampton,NY
2002,9.0,20.0,Specialty Honey Beer,Star Spangled Ale,Hops Restaurant Bar and Brewery,Tampa,FL,Honey Blonde,SLO Brewing,Paso Robles,CA,Ray's Honey Rye,Boscos Brewing,Memphis,TN
2002,18.0,28.0,American-Style Lager,Busch,Anheuser-Busch,Fort Collins,CO,Budweiser,Anheuser-Busch,Fort Collins,CO,Old Style,Heileman Brewing Company,San Antonio,TX
2002,13.0,35.0,German-Style Pilsener,Hops Pilsener,Hops Restaurant Bar and Brewery,Tampa,FL,Goose Island Pils,Goose Island Beer Co.,Chicago,IL,,,,
2002,14.0,38.0,Bohemian-Style Pilsener,Cleveland Chophouse Bohemian Pilsener,Cleveland ChopHouse and Brewery,Cleveland,OH,Barmen Pilsener,Sandlot Brewery,Denver,CO,BoHo Pilsner,Nodding Head Brewing,Philadelphia,PA
2002,32.0,25.0,English-Style India Pale Ale,IPA,Firestone Walker,Paso Robles,CA,SLO Progress,SLO Brewing,San Luis Obispo,CA,Newcomb's IPA,McCoys Public House,Kansas City,MO
2002,50.0,21.0,Classic Irish-Style Dry Stout,Blarney Sisters Dry Irish Stout,Third Street Ale Works,Santa Rosa,CA,McDoogin's Irish Stout,Thirsty Dog Brewing,Akron/Canton,OH,Lord Stanley,Steelhead Brewery,Irvine,CA
2002,10.0,32.0,Experimental Beer,Berliner Weisse,Southampton Publick House,Southampton,NY,Juniper Rye,BJ's Restaurant & Brewery,Chandler,AZ,Raspberry Tart,New Glarus Brewing,New Glarus,WI
2002,53.0,26.0,Oatmeal Stout,Sinner's Stout,Angelic Brewing,Madison,WI,Black Seal Stout,Rock Bottom,Long Beach,CA,Wild Goose Oatmeal Stout,Frederick Brewing Company,Frederick,MD
2002,54.0,29.0,Imperial Stout,Old Rasputin,North Coast Brewing,Fort Bragg,CA,Raven Maniac Stout,Prescott Brewing,Prescott,AZ,No Disput'n Putin Russian Imperial Stout,Michigan Brewing,Webberville,MI
2002,55.0,26.0,Old Ale or Strong Ale,Merry Prankster,Rock Bottom,Portland,OR,Celebration Brown,Island Brewing,Carpinteria,CA,Cabin Fever,Boundary Bay Brewery,Bellingham,WA
2002,20.0,21.0,American-Style Specialty Lager,Schmidt's Ice,Rainier Brewing,San Antonio,TX,Red Bull,Schlitz Brewing,San Antonio,TX,St. Ides Malt Liquor,St. Ides Brewing,San Antonio,TX
2002,4.0,37.0,Fruit And Vegetable Beer,Magnolia's Peach,BJ's Restaurant & Brewery,Boulder,CO,Belgian Red,New Glarus Brewing,New Glarus,WI,Little Pookie's Old Ale,Steelhead Brewery,Eugene,OR
2002,57.0,29.0,Other Strong Ale or Lager,Decade,Big Time Brewery,Seattle,WA,Dragonstooth Stout,Elysian Brewery,Seattle,WA,Hopasaurus Rex,Steelhead Brewery,Eugene,OR
2002,11.0,26.0,Wood- and Barrel-Aged Beer,Terminal Bourbon Stout,Rock Bottom,Chicago,IL,Dragon's Milk,New Holland Brewing,Holland,MI,Old Conundrum Barley Wine J.D.,Flossmoor Station,Flossmoor,IL
2002,19.0,21.0,American-Style Premium Lager,Schlitz Malt Liquor,Schlitz Brewing,San Antonio,TX,Monterey Lager,Spanish Peaks Brewing,King City,CA,Coors Original,Coors Brewing,Golden,CO
2002,38.0,24.0,Scottish-Style Ale,McAllister's Ale,Smiling Moose Brewpub & Grill,Greeley,CO,Laughing Lab Scottish Ale,Bristol Brewing,Colorado Springs,CO,Hope & King Scotch Ale,Minneapolis Town Hall Brewery,Minneapolis,MN
2002,36.0,23.0,Bitter,Full Suspension Pale Ale,Utah Brewers,Salt Lake City,UT,8th Street Ale,Four Peaks Brewing,Tempe,AZ,Blue Heron Pale Ale,Bridge Port Brewing Company,Portland,OR
2003,43.0,26.0,Scottish-Style Ale,Pete's Wicked Ale,Pete's Brewing,San Antonio,TX,60 Shilling,Nodding Head Brewing,Philadelphia,PA,Kiltlifter,Four Peaks Brewing,Tempe,AZ
2003,3.0,23.0,American-Style Wheat Beer,Double Eagle Ale,Rockyard Brewing Co.,Castle Rock,CO,Morningwood Wheat,Pug Ryan's Brewery,Dillon,CO,Wheat State Golden,Free State Brewing Co.,Lawrence,KS
2003,37.0,43.0,American-Style Strong Pale Ale,IPA Nectar,Nectar Ales,Paso Robles,CA,Decade,Big Time Brewery,Seattle,WA,Demolition Ale,Elliott Bay Brewing,Seattle,WA
2003,65.0,40.0,Barley Wine-Style Ale,Auld Gnarley Head Barleywine,Wild Duck Brewery & Restaurant,Eugene,OR,Alaskan Barley Wine,Alaskan Brewing,Juneau,AK,Old Backus Barleywine,Free State Brewing Co.,Lawrence,KS
2003,55.0,27.0,Belgian-Style Strong Specialty Ale,Cuvee de Tomme,Pizza Port,Solana Beach,CA,Temptation,Russian River Brewing,Santa Rosa,CA,Bete Blanche,Elysian Brewery,Seattle,WA
2003,1.0,4.0,Non-Alcoholic (Beer) Malt Beverages,O'Doul’s,Anheuser-Busch,Saint Louis,MO,O'Doul’s Amber,Anheuser-Busch,Saint Louis,MO,,,,
2003,35.0,23.0,English-Style India Pale Ale,E.J. Phair I.P.A.,E.J. Phair Brewing Co.,Concord,CA,Man Beer,Bull & Bush Brewery,Denver,CO,Squatters IPA,Utah Brewers,Salt Lake City,UT
2003,34.0,9.0,English-Style Summer Ale,Chasing Tail Ale,Squatters,Salt Lake City,UT,Avalon Blonde,Angelic Brewing,Madison,WI,El Toro Oro Golden Ale,El Toro Brewing Co.,Morgan Hill,CA
2003,58.0,21.0,Classic Irish-Style Dry Stout,Blarney Sisters Dry Irish Stout,Third Street Ale Works,Santa Rosa,CA,Seaside Stout,Pizza Port,Solana Beach,CA,Storm Castle Irish Stout,Wolf Pack Brewing,West Yellowstone,MT
2003,44.0,27.0,Irish-Style Red Ale,Thoroughbred Red,Aiken Brewing,Aiken,SC,St. James Irish Red,Walnut Brewery,Boulder,CO,Lumberjack Red Ale,Rock Bottom,Bellevue,WA
2003,8.0,11.0,Specialty Beer,California Crisp,Thirsty Dog Brewing,Akron,OH,Ginger Shandy,McCoy's Public House,Kansas City,MO,Maplenut Brown Ale,Tommyknocker Brewery,Idaho Springs,CO
2003,28.0,12.0,German-Style Schwarzbier,,,,,,,,,Black Forest Schwarzbier,Squatters,Salt Lake City,UT
2003,62.0,33.0,Old Ale or Strong Ale,Stewart's Barleywine,Stewart's Brewing Co.,Bear,DE,Hibernation Ale,Great Divide Brewing,Denver,CO,Old Stock Ale,North Coast Brewing,Fort Bragg,CA
2003,46.0,32.0,American-Style Brown Ale,Goose Island Naughty Goose,Goose Island Beer Co.,Chicago,IL,Decadent Ale,Dogwood Brewing Co.,Atlanta,GA,Bull Creek Brown,Springfield Brewing,Springfield,MO
2003,48.0,58.0,German-Style Hefeweizen,Oak Creek Hefeweizen,Oak Creek Brewing Co.,Sedona,AZ,In-Heat Wheat,Flying Dog Brewery,Denver,CO,Sweet Spot Hefe,Oggi's Pizza and Brewing,San Diego,CA
2003,38.0,94.0,American-Style India Pale Ale,Hoptown IPA,Hoptown Brewing,Pleasanton,CA,Hopzilla IPA,Two Rows Restaurant & Brewery,Dallas,TX,Hop Maniac IPA,On Tap Bistro & Brewery,San Diego,CA
2003,18.0,27.0,American-Style Light Lager,Old Style Light,Pabst Brewing,San Antonio,TX,Miller Lite,Miller Brewing,Milwaukee,WI,Old Milwaukee Light,Pabst Brewing,San Antonio,TX
